CROPS,CROPS_LABEL,N,P,K,SOIL_PH,CROP_DURATION,TEMP,WATER_REQUIRED,HUMIDITY,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,25,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1020,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,67,26,1021,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1019,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1017,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
vegetable cowpea,54,81,49,49,5.7,68,26,1018,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,49,49,5.7,45,19,1035,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,50,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1041,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,50,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,50,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,50,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,50,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,49,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,50,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1036,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1040,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,49,49,5.7,45,18,1034,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1037,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,82,50,50,5.7,45,19,1039,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,49,49,5.7,45,19,1035,80,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
french bean,21,81,50,49,5.7,45,19,1038,81,vegetables,well-drained loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
peas,33,99,51,50,7,65,20,1057,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,100,51,51,7.1,65,20,1061,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,100,51,51,7.1,65,21,1066,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,100,51,51,7.1,65,20,1060,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,100,51,51,7.1,65,20,1062,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,99,51,50,7,65,20,1059,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,100,51,50,7,65,20,1060,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,99,50,50,7,65,20,1052,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,100,51,51,7.1,65,20,1063,80,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
peas,33,101,51,51,7.1,66,21,1072,81,vegetables,sandy loamy soil,rabi,"Oct,Nov,Dec","Apr,May,Jun",rainfed
